Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1964 [YR1964],1968 [YR1968],1972 [YR1972],1976 [YR1976],1980 [YR1980],1984 [YR1984],1988 [YR1988],1992 [YR1992],1996 [YR1996],2000 [YR2000],2004 [YR2004],2008 [YR2008],2012 [YR2012],2016 [YR2016],2020 [YR2020]
Dominica,DMA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,10810.3890270874,11721.6697194031,12933.3763191895,13737.351145971,16438.0414010816,16084.0142472222,16556.0160260244,14508.9226429359
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,4769.80794340488,5621.97912218382,6617.91422434847,7643.5447977737,10179.7718780516,10199.7971009947,12174.2434963099,13577.826654652
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,13.3831821469051,4.19664686909998,7.81662301716359,2.02942082563156,3.10420226303275,2.3402193206939,3.0506902946631,7.12105798575789,-1.05900024335187,2.76364798170461,-16.6041095231221
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,72804653.3333333,109157070.740741,171106184.074074,234059259.259259,292285185.185185,333470370.37037,367200000,458188888.888889,485996296.296296,576229629.62963,504214814.814815
Dominica,DMA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,330666935.676543,390221570.870779,453399921.424338,524721706.822367,700918012.891363,704989576.02655,847400392.804144,917494480.534797
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.58168615235208,-2.6126692099559,7.36491664077941,3.97508145591708,5.34262179623965,-1.02994061516462,0.0218847754761811,9.01635366863562,4.06775838842428,2.97943240580155,1.1701620745622,1.94301912196313,1.44452011126472,5.48053827945463,-7.6884057209512
Dominican Republic,DOM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,7851.6625255955,8981.2818954165,10828.0867688395,11060.1599596071,13932.2340455469,15344.3342939808,18751.2870603502,19721.3207241074
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,4167.03027399193,5181.35724886515,6664.48213555543,7402.16369527954,10378.0127215647,11799.9382014139,16314.8920957459,19070.3811777135
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.76486511640712,0.238860484696104,10.3941640767606,6.72812264197155,7.968738507442,1.25289597452472,2.15596333107851,11.2209327396002,5.97782511434266,4.6617622800146,2.57013427930197,3.20950426157958,2.71736789670562,6.65920026269582,-6.72023937283404
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,672399700,1025599900,1079100000,1987400000,3951500000,6761300000,11594000000,5374299981.49698,11605382504,18241622547.5908,24305780628.6677,22322387382.494,48122601530.3324,60681535652.5373,75704647877.6559,78844656298.1776
Dominican Republic,DOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,31033849622.7677,41621293556.2653,57209180903.2136,67395901011.8412,99350064925.1927,118830227462.839,172145441905.817,209932477118.623
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.31632845999789,-1.08867427568094,1.97791939698682,4.42416712071815,0.952627019811672,-0.0251234212967688,3.44155915017861,-0.0134164931923948,-0.166942955094115,-0.648225387551591,4.9766254911447,4.76318326284088,4.11233799510666,-2.12550882201938,-10.3108341005083
Ecuador,ECU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,9279.93728227759,9497.57349177969,9171.7510824383,10277.9999522418,11460.4053920721,12945.0771751419,13569.7967959864,12425.0175450466
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,4997.64363257352,5559.97815301541,5728.25249858026,6980.09126365124,8662.60736268137,10244.5177816184,10881.4890706732,11526.8011806884
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.40724535940373,1.90943839737609,5.01764070581541,7.39718761871015,3.70868296743329,2.62527326806389,5.89046729088525,2.11431064978969,1.73174762607862,1.09180164720277,6.83239736646514,6.56492068224719,5.783212336172,-0.687954245877947,-9.24509637743429
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2069464937.19791,2244146102.98333,2582179864.15493,3185986087.33583,9091921030.17345,17881508242.4481,16912509091.855,13051881851.4068,18094238119.0595,25226393196.5983,17539454727.3637,35194947000,61139438000,87735048000,97671433000,95865472000
Ecuador,ECU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,54624884602.4135,65668623966.3574,72686975974.4997,94989974959.7419,126259252157.768,159529618331.811,179600489638.442,202250002758.436
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,8.64303260452279,-3.99804501955977,0.710927875139689,10.6602169070771,7.17838246169202,6.490132739744,2.56957149459862,2.00607720448467,2.83434543777562,4.09609057659976,1.96524683873078,5.17381069878276,-0.0429670178954922,2.24497375649698,1.88111975917718
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,8034.56230125827,8662.33147869592,9981.62775083138,10451.8217511537,12391.5847624705,13076.8052395914,13727.3201600494,15309.2359881702
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,3783.80257067112,4434.46491064588,5451.51566992968,6207.12492168734,8190.7091314782,10342.4317112754,10665.6676499685,15231.865417764
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,11.5075774740325,-1.60679234956356,3.05568062514286,13.2796894430741,10.0113290379907,9.74576271171259,5.46132049551341,4.47285918408184,4.98873056512208,6.37000382991766,4.0920716112534,7.15628356605819,2.22619979863525,4.34664345555447,3.55016483786838
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,4206270175.31699,4709245635.2252,5932242990.65421,9299638055.84281,13315988083.4161,21669908176.3889,33971188991.6147,34980124929.0176,41855986519.4235,67629716981.1321,99838543960.0763,78782467532.4675,162818181818.182,279116666666.667,332441717791.411,383817841547.099
"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,232630679354.557,297233526885.088,398414667935.921,493326417157.285,703293511334.749,963511290996.558,1084107404691.64,1665073256894.19
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,0.401605988776652,3.65393675644722,2.80718498963427,-16.9489476313547,-0.579001391831696,-0.149099217112905,5.28734272506964,0.0620554724499129,0.626535379070958,0.787383831431995,1.82447186659891,2.48637921457058,2.25589267443243,-8.07562588564387
El Salvador,SLV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,6275.18767116905,7062.30007824136,7545.44796218991,7841.53237886842,8704.80584632591,9165.42034804478,9863.76121214453,9692.44931605799
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,3171.42533519131,3879.84269792118,4422.44510574937,4997.59385264294,6174.69155144639,6708.39032246284,8455.61614773975,9392.68913817943
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,3.23669238728887,6.11753368716674,5.04926017375946,-15.8368642948659,1.3352580295922,1.878176962178,7.02196331575217,0.811461899328009,1.12790697674419,0.889404485692197,2.15440298282768,2.88770010188691,2.53906241135864,-7.893101359867
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,..,..,1009760100,1263720000,2328280100,3573959900,3661683400,4189880000,5813399300,9586327800,11784927700,13724810900,17986890000,21386150000,24191430000,24921190000
El Salvador,SLV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,17714341895.0726,22523596496.444,26284209878.3772,30008906876.7433,37229049247.061,41014930721.7797,52431584608.9046,58560345367.2006
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,-4.93416067286991,-1.34423283943052,29.8508862868735,60.3410922687992,12.1516339606444,30.0162976688723,12.5326733451216,3.98800386782088,-12.0971098998986,-7.35874657366674
Equatorial Guinea,GNQ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,1390.47918482013,3033.84031220306,11767.4708814313,28225.985816122,39994.6159790647,35711.4919273537,24435.0645564801,17089.153726379
Equatorial Guinea,GNQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,756.064109611982,1793.19296807979,7420.39310112748,19354.2120823987,30522.7787137863,30011.9274409625,16649.4757672359,13677.110587517
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,1.01138167040003,2.6552621825882,34.7453200290652,66.5799972215897,18.2137799569674,37.9987268556423,17.7991091333811,8.31287184445641,-8.81641723219757,-4.79108083383294
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,..,51915000,67514285.7142857,65429198.238708,103653049.93797,50642880.7737503,50320914.4065688,100534656.881732,134707183.84662,232463022.802961,1045998496.43872,4410764338.66733,19749893536.3204,22388344143.9131,11240808847.8878,9893816007.7398
